age,income,account_balance,transaction_count,gender,occupation,region
39.8,48692.07,24188.07,20,F,doctor,north
38.3,65739.8,33353.33,20,F,manager,south
45.4,76873.99,28360.75,19,F,manager,west
29.9,33858.42,30001.13,13,M,student,east
32.3,66141.58,29995.59,19,F,teacher,south
25.2,55849.92,33844.42,27,M,manager,north
30.6,61700.92,27881.5,8,M,engineer,north
38.8,66884.91,28588.48,14,M,manager,south
42.6,57176.96,36888.06,16,M,engineer,north
25.8,58446.2,18349.54,14,F,engineer,south
43.7,56791.87,16442.57,7,F,engineer,west
48.6,74554.74,13140.78,14,F,teacher,south
39.1,66281.4,26829.15,17,F,engineer,west
53.8,63308.75,6462.68,11,F,doctor,east
27.3,40935.72,29621.54,11,F,teacher,north
22.6,54321.3,23908.07,16,F,manager,east
17.2,73480.04,36346.4,13,M,engineer,north
50.0,60565.45,18280.83,26,F,engineer,east
41.5,69892.97,22966.82,12,M,teacher,north
34.4,86497.68,36222.03,10,M,teacher,south
37.8,75579.09,38831.36,19,F,engineer,east
23.7,61397.38,18198.48,22,F,student,north
59.5,52335.16,26817.81,12,F,engineer,north
36.3,21696.76,27944.19,14,F,manager,south
36.1,57474.23,28736.53,14,M,engineer,south
42.3,55109.81,22374.24,8,M,student,west
39.8,65855.49,37813.83,17,M,teacher,north
37.2,57691.42,6102.97,25,M,student,south
27.1,55194.22,20788.7,16,F,teacher,south
39.7,33309.02,29479.31,19,M,engineer,south
53.8,45900.48,29572.25,16,M,doctor,east
48.5,67149.77,38527.59,14,F,doctor,south
50.9,85738.61,36982.25,14,F,engineer,east
29.9,58537.12,22144.58,9,F,engineer,east
25.1,64917.17,37998.71,10,M,manager,north
33.7,74287.17,17859.58,15,F,engineer,east
35.6,47836.59,34308.87,16,F,teacher,east
45.9,65502.21,43105.22,17,M,doctor,south
18.1,48892.65,37149.44,13,F,manager,north
50.3,72972.37,26057.7,18,M,engineer,north
33.4,62271.05,21682.21,23,F,doctor,south
30.7,64476.78,9714.09,15,F,engineer,north
24.9,48261.02,28105.4,19,F,engineer,east
18.5,70605.49,13847.83,13,F,teacher,east
43.2,91270.69,17068.65,14,M,student,west
35.7,44881.32,13092.54,13,M,engineer,east
22.1,54903.61,20396.08,20,M,engineer,east
22.0,63474.11,24720.31,15,F,manager,east
31.6,71796.09,27736.15,15,M,teacher,west
51.7,51606.81,18994.93,8,M,doctor,south
32.4,17504.55,35692.84,14,F,student,south
20.0,80387.84,22917.95,20,M,student,north
32.5,71407.59,17122.78,14,M,teacher,south
32.3,33855.79,27262.92,19,M,doctor,north
8.0,50886.47,44635.53,13,F,student,south
34.5,83522.74,28351.61,21,M,engineer,south
32.7,81716.95,21371.44,14,F,teacher,west
42.0,74079.6,9725.39,14,F,teacher,west
53.5,57358.31,22805.88,15,M,engineer,east
46.3,61244.81,27349.28,16,M,student,south
32.3,58036.11,21124.19,14,M,manager,west
23.9,76923.6,8346.15,23,F,teacher,west
60.7,46862.36,16494.35,19,M,manager,west
35.6,47913.01,39545.38,20,F,teacher,east
35.1,75154.12,39340.01,10,M,student,north
34.8,59334.58,16133.61,20,F,engineer,north
37.0,80677.01,31727.57,13,M,engineer,west
33.6,49927.32,13214.27,7,F,engineer,north
29.3,59178.32,39043.16,11,F,doctor,south
29.5,46163.81,27452.36,7,F,engineer,south
34.7,60110.44,34496.41,16,M,engineer,north
29.6,37821.8,7849.07,13,F,student,west
27.9,52685.5,31776.37,10,F,student,south
36.1,38456.19,24923.26,12,F,doctor,north
32.5,70408.85,33519.29,18,M,student,west
50.0,70748.84,34148.68,11,F,student,south
8.5,34046.06,25657.85,20,F,manager,west
45.9,80008.29,18991.7,16,M,doctor,south
47.5,97461.23,32796.96,8,F,student,east
14.3,60690.1,24398.46,16,M,doctor,north
31.6,50383.29,16272.15,20,M,engineer,east
31.3,102364.96,15798.48,13,M,teacher,south
20.9,40215.47,10228.36,14,M,teacher,west
27.2,60301.6,19897.09,12,F,student,north
23.9,62694.33,36026.92,15,M,manager,south
52.5,80177.21,26778.3,12,F,student,west
44.4,65396.08,19702.32,15,M,manager,south
47.7,52520.49,33048.56,19,F,teacher,east
42.2,45732.23,16675.23,17,F,manager,east
23.7,54872.67,25953.5,12,F,engineer,north
29.8,44896.09,23203.7,20,F,teacher,north
39.9,60717.38,32791.31,14,F,manager,west
22.8,51537.06,9227.72,18,M,doctor,south
42.1,37589.43,16498.02,15,F,manager,south
32.6,78827.19,8617.54,16,F,engineer,east
31.3,52534.91,22404.03,14,F,manager,north
42.1,40977.95,37114.28,9,M,engineer,east
39.4,57476.11,19945.53,9,M,doctor,south
31.4,61025.57,19893.16,19,M,teacher,west
46.6,33803.0,33717.24,19,M,doctor,south
24.2,64974.72,35685.5,24,M,engineer,north
41.2,44292.64,24114.29,18,M,teacher,west
40.9,85665.43,31847.15,24,F,manager,south
31.9,67859.41,14230.45,15,M,doctor,south
38.3,54001.5,38779.74,13,F,doctor,east
22.5,48822.48,46487.06,14,F,doctor,east
44.2,58425.48,30212.16,12,F,student,south
33.2,69191.86,4156.68,20,F,student,north
29.8,59617.59,19417.7,13,F,teacher,east
45.5,56742.62,31128.25,14,F,teacher,north
28.0,60875.55,20785.17,21,M,doctor,west
20.9,50942.12,37721.99,12,F,engineer,north
19.4,54851.91,30881.57,15,M,teacher,west
41.1,28713.11,17935.24,20,F,engineer,south
22.2,74605.89,25322.65,13,F,engineer,north
52.5,64481.97,16061.67,15,F,doctor,south
14.2,48398.16,23174.15,13,F,teacher,north
52.0,88481.02,19454.07,22,M,engineer,north
37.1,61305.25,36747.62,17,M,student,north
34.0,44457.85,46160.12,10,M,student,west
29.6,72851.06,10688.12,16,M,student,north
39.0,65970.72,5767.84,13,F,teacher,west
34.6,65918.7,22548.28,21,F,engineer,north
46.0,53613.67,9815.84,11,M,engineer,east
36.1,66757.44,25462.12,17,F,engineer,west
36.5,56073.63,32489.36,15,F,engineer,west
31.4,68339.12,39941.42,16,M,student,north
34.4,31425.83,27013.95,22,M,student,east
38.1,53491.9,23068.45,17,F,manager,north
17.9,85832.33,5216.15,15,M,manager,south
21.5,48493.99,25261.85,15,F,doctor,east
42.4,50942.43,25712.87,21,F,manager,south
36.7,53280.58,31389.57,15,F,student,south
33.2,41777.91,17915.12,14,F,doctor,north
35.2,26875.79,20649.47,10,F,engineer,north
38.5,56541.2,10219.98,15,F,engineer,north
29.6,62037.89,2087.07,15,F,doctor,west
27.2,59212.42,13915.03,22,M,teacher,north
37.0,57826.82,9296.74,20,M,student,east
25.2,60645.61,28367.12,16,M,doctor,east
39.1,75342.62,19818.66,26,M,manager,east
18.0,57143.31,19617.63,20,M,engineer,east
45.3,51388.76,15155.87,11,F,teacher,east
39.7,55783.12,-7325.65,13,F,teacher,south
37.6,68690.2,40083.11,18,M,manager,south
44.8,81180.4,14997.29,19,F,teacher,west
51.7,50577.84,20875.8,15,M,student,west
45.1,61484.01,10451.08,12,F,manager,east
16.6,65075.36,34719.3,22,F,manager,north
22.2,45111.33,26434.29,15,F,student,south
28.8,60306.26,16736.35,20,M,student,south
35.3,38014.89,21077.7,12,F,engineer,east
40.2,33464.25,41781.8,11,M,manager,east
27.7,65501.2,24270.31,20,F,engineer,east
36.9,54241.88,23182.66,17,M,teacher,east
27.4,63034.21,15586.19,8,M,engineer,north
28.9,59731.58,6054.19,22,M,doctor,east
20.9,45354.0,23399.61,23,F,teacher,north
25.8,59321.19,28254.85,13,F,doctor,east
21.5,41503.48,35995.84,18,F,manager,north
25.2,80864.59,2515.03,20,F,doctor,north
45.5,39660.44,13749.04,22,M,engineer,north
25.5,57063.22,19192.59,20,F,manager,west
61.3,44365.93,24965.19,19,M,doctor,east
39.9,68556.32,23549.66,12,M,teacher,south
36.8,55028.53,23783.11,19,F,student,east
26.4,52220.0,29080.96,11,M,engineer,east
42.0,72798.02,15967.07,19,F,doctor,east
29.2,60441.46,34341.41,15,F,manager,south
36.2,67749.67,29334.52,19,F,engineer,north
60.6,45280.11,21801.68,14,M,teacher,south
34.0,38927.75,41009.08,18,F,manager,north
46.5,61608.12,40564.16,15,M,engineer,east
28.0,55217.3,34328.95,17,F,teacher,north
34.7,69396.52,-5185.57,16,F,doctor,south
52.7,58801.37,40789.45,23,F,manager,south
28.7,63076.13,32947.59,12,M,manager,north
53.1,35649.26,45064.09,14,M,student,west
42.1,88326.55,37374.65,6,M,teacher,west
29.4,57536.37,40783.43,16,F,manager,north
41.3,70463.8,33786.55,17,F,manager,west
44.7,47458.62,38486.93,13,M,teacher,south
41.2,64620.15,44941.24,8,F,student,east
19.3,40457.33,27165.55,19,F,student,north
27.7,66781.02,9277.69,18,F,engineer,north
32.5,54660.39,21925.39,11,F,manager,west
34.3,60437.86,28899.46,19,M,manager,west
41.2,70469.61,25748.88,13,M,teacher,south
36.8,41511.9,12534.38,20,M,student,west
21.6,49732.62,8689.32,23,M,manager,east
38.8,66859.86,17588.37,22,F,manager,north
41.1,91473.32,33077.4,18,M,engineer,south
40.6,57928.76,40803.4,16,M,teacher,north
45.8,68867.04,34165.68,12,F,teacher,east
43.3,58395.43,35574.27,12,M,manager,west
39.6,89133.68,24191.84,10,F,doctor,east
34.3,33791.67,7579.18,21,F,engineer,east
18.4,61419.32,20447.79,19,M,teacher,east
39.3,35616.84,22412.36,17,M,teacher,north
37.1,22401.43,20029.48,17,M,manager,south
37.7,64461.93,25546.95,18,F,manager,south
22.2,62092.47,29414.2,14,F,teacher,east
24.2,55727.45,33530.15,19,M,engineer,west
45.5,58407.09,22218.8,14,F,engineer,south
34.6,106474.49,5962.41,18,M,engineer,south
41.8,56127.37,20171.22,19,F,manager,east
35.3,67651.87,25437.1,11,M,engineer,north
35.3,50259.53,37228.08,23,F,teacher,east
44.4,64428.49,19321.92,6,F,manager,north
29.8,56426.49,30125.44,17,M,student,east
36.0,53842.22,27900.88,19,F,student,east
30.4,87283.48,25439.01,11,M,student,north
30.7,77657.77,34305.33,16,F,manager,west
31.9,62051.2,18391.59,13,M,manager,south
37.2,25436.82,19248.14,15,M,manager,north
30.2,54584.86,24880.99,14,M,student,south
47.6,100545.41,18598.53,12,F,student,west
26.1,56540.08,30080.12,13,M,teacher,north
33.1,76548.26,17868.08,11,F,teacher,south
30.6,81629.14,27263.04,12,M,teacher,east
49.5,63284.46,23998.27,15,F,manager,south
37.0,47372.68,27149.26,18,M,manager,north
45.3,23470.32,20402.59,17,F,student,south
20.1,70262.45,21609.12,14,F,teacher,west
37.7,47778.66,25960.09,24,F,teacher,west
43.9,62642.26,27020.75,15,M,student,north
35.8,41252.69,24957.98,16,M,engineer,east
45.7,56021.44,42053.62,16,F,engineer,north
29.8,60505.79,15092.63,20,F,manager,east
49.1,64028.9,24357.96,14,F,engineer,north
58.0,43277.67,9263.71,12,M,teacher,north
31.4,77953.66,28720.81,16,M,engineer,east
30.5,51046.58,13847.53,17,F,engineer,north
49.5,34882.96,22216.9,13,M,doctor,south
50.8,58364.65,21279.36,10,M,teacher,west
29.8,60515.63,27808.91,6,M,teacher,west
30.8,62408.84,19472.09,12,M,engineer,north
32.2,80431.99,19046.94,12,M,manager,east
21.6,56453.27,39358.56,7,F,teacher,east
25.8,58205.71,27845.67,21,F,teacher,south
25.0,43452.23,19389.49,13,M,engineer,west
27.3,72308.3,22491.66,13,F,teacher,east
34.7,62764.64,41453.55,15,M,teacher,east
37.3,53699.58,22648.35,17,F,doctor,south
50.5,31429.88,18107.23,11,M,student,south
25.0,81666.18,18150.04,21,M,student,south
44.8,41584.8,19508.74,19,M,doctor,south
32.9,51130.83,19055.02,15,F,engineer,north
34.5,65375.17,12203.52,17,F,doctor,north
41.7,42051.63,13758.0,14,F,engineer,north
23.8,37597.35,16706.8,8,M,manager,north
38.8,28140.79,30915.71,17,M,teacher,north
36.7,70814.95,21187.63,10,F,manager,south
39.9,51822.21,22928.38,21,F,student,south
37.9,103909.05,37700.88,17,M,teacher,east
59.6,45084.67,37950.07,14,M,teacher,south
28.6,46178.23,22178.75,12,M,doctor,west
29.7,51519.11,18691.36,14,F,engineer,east
28.8,63647.02,16355.7,15,M,student,east
29.4,52946.95,31927.76,13,M,teacher,west
28.6,69184.98,22952.93,11,M,engineer,north
46.9,45321.17,21135.05,23,M,manager,south
49.2,39276.12,16863.35,14,F,engineer,south
29.3,33026.78,17303.34,17,M,engineer,south
26.7,26646.39,28200.58,10,F,doctor,north
39.7,52228.96,11845.62,19,M,manager,west
29.5,55485.3,34948.69,10,F,doctor,north
41.3,50528.44,19661.55,16,F,manager,west
37.0,78651.09,23503.64,14,F,engineer,east
19.8,78420.45,11630.22,17,F,teacher,east
50.5,54977.96,24876.34,11,M,teacher,north
53.0,33091.18,21716.79,16,F,student,east
28.9,51499.42,24499.19,8,F,engineer,south
31.1,51002.68,39717.09,18,M,engineer,south
37.9,50142.98,26776.98,16,F,student,west
38.3,49534.22,17053.41,14,F,student,south
41.6,50198.06,17886.8,20,M,manager,south
55.1,54201.88,30951.31,23,F,engineer,west
33.2,50466.88,37986.93,10,M,doctor,north
27.0,63124.84,27819.18,14,F,teacher,east
21.2,65405.53,31887.13,7,F,manager,east
27.7,46340.32,31097.38,13,F,engineer,south
34.7,79065.98,39190.64,15,M,engineer,west
52.9,45299.07,5504.1,13,F,teacher,west
29.8,35732.99,31672.19,13,M,engineer,south
37.2,65711.67,34837.36,15,F,manager,south
34.8,47738.88,11612.76,19,F,manager,east
46.9,64819.37,16143.32,20,F,manager,east
60.3,23944.97,16492.17,18,F,teacher,east
29.7,80886.84,17712.1,20,M,student,north
30.1,70084.4,20182.83,11,M,engineer,north
45.4,37492.85,27426.03,17,M,engineer,west
41.8,37818.34,33656.75,11,F,teacher,south
53.5,85083.99,35813.17,14,M,engineer,east
40.8,48939.3,16621.77,17,M,engineer,west
31.4,47487.23,16552.97,16,F,teacher,south
40.9,26009.22,38158.22,13,M,student,east
46.1,54738.33,31467.44,14,F,student,north
43.2,56584.21,25828.65,9,F,teacher,west
40.1,70732.4,29733.37,14,M,engineer,north
45.7,39013.82,24701.96,18,M,engineer,south
46.7,37195.7,30245.85,17,F,teacher,east
48.8,66764.44,21639.33,13,F,engineer,east
41.5,75100.95,27688.05,19,F,engineer,north
33.3,36432.71,9894.54,23,F,manager,south
36.5,76222.71,18122.16,11,M,doctor,south
47.1,60563.13,18229.89,19,F,engineer,south
26.8,76377.08,21256.1,10,M,manager,east
38.7,58946.69,15734.87,12,F,manager,north
31.1,22165.83,19664.56,13,M,teacher,east
35.3,57720.49,9855.86,10,F,engineer,west
47.8,75902.16,30487.0,22,F,student,west
36.9,46593.81,24174.86,14,M,manager,east
35.5,54180.53,7947.92,9,F,engineer,south
21.4,57358.0,16651.7,15,M,doctor,south
42.5,16507.29,28366.01,17,F,teacher,west
41.5,85070.21,19569.78,17,F,doctor,west
56.6,46479.36,18030.59,15,F,teacher,south
31.9,67586.03,24254.07,11,M,teacher,west
37.2,58699.48,28435.98,12,F,manager,west
37.5,78864.29,10636.48,16,M,doctor,west
50.8,66090.84,30501.28,18,F,engineer,east
34.0,56476.14,16997.07,9,M,engineer,west
37.8,46597.27,24820.72,24,M,teacher,west
41.1,71967.76,24645.8,13,F,teacher,north
36.9,31898.38,19729.34,19,F,engineer,west
30.5,69688.36,14763.4,13,F,manager,south
36.9,43514.33,22143.13,14,F,engineer,south
45.7,78784.25,41253.3,15,M,manager,east
24.7,62419.49,11383.25,10,M,manager,east
36.3,69661.86,41923.13,23,F,engineer,west
28.0,61229.83,22402.79,16,M,manager,south
47.0,33714.34,25353.71,16,F,student,south
19.8,47089.06,14132.89,12,F,engineer,north
29.4,70085.84,17287.31,18,F,student,south
38.8,62499.84,19970.9,10,F,doctor,east
50.7,77714.85,14543.05,17,F,doctor,south
34.3,66049.12,22910.82,15,M,engineer,south
29.4,45499.47,20929.84,14,F,manager,north
53.8,48059.04,43507.81,12,M,teacher,east
20.5,61543.76,13340.26,15,F,manager,north
13.0,25289.34,26026.91,17,F,manager,east
39.4,85101.63,27478.46,7,F,doctor,south
30.0,66626.2,14296.79,11,F,engineer,north
24.8,78405.52,31868.27,16,M,engineer,west
42.1,36290.94,21016.73,13,M,engineer,south
37.4,78668.48,76.1,19,F,student,east
29.4,93472.48,31598.5,11,F,engineer,east
22.2,40186.82,13830.59,23,F,teacher,east
43.7,71571.03,14522.25,12,F,teacher,east
41.5,60016.65,31879.02,18,M,student,east
34.0,36833.49,21528.39,16,M,teacher,east
53.5,67393.26,34177.72,13,F,student,south
24.3,72504.05,37101.66,14,M,manager,north
19.7,50983.1,18550.72,15,M,student,west
28.1,77488.75,32932.62,17,F,engineer,west
34.5,34998.55,17445.39,15,M,engineer,south
37.4,37578.66,47331.16,8,F,engineer,north
32.6,62048.96,18070.43,16,M,teacher,north
38.5,60380.78,35260.87,11,M,manager,east
22.5,49251.4,33437.9,11,F,engineer,north
49.4,72143.92,28160.88,8,M,engineer,east
34.2,67963.41,18294.57,16,M,doctor,west
46.2,72872.09,23486.03,20,M,engineer,west
38.4,58152.95,3464.12,15,M,teacher,north
39.6,69038.7,27244.2,18,M,engineer,west
40.7,53315.25,28496.15,19,F,manager,east
39.5,90807.28,26334.99,16,F,doctor,north
41.4,47811.81,-4733.06,15,M,doctor,south
48.3,91579.46,12343.64,9,F,engineer,east
37.0,60523.32,17519.09,22,M,engineer,west
42.1,39367.34,27916.59,21,M,manager,north
34.1,80521.19,27893.39,18,F,manager,north
49.4,61888.52,23297.76,10,M,doctor,south
28.2,72766.86,31352.46,19,F,doctor,west
53.0,78357.84,14737.58,15,M,engineer,west
34.6,65069.33,31102.35,12,M,student,north
20.7,51116.39,29747.42,16,F,manager,south
36.3,74635.7,28775.55,15,M,doctor,west
28.2,60011.33,23179.6,13,F,student,east
43.4,70287.87,43307.44,15,F,engineer,west
28.5,27694.04,29931.96,13,M,manager,west
30.5,66704.73,15316.64,15,M,student,north
16.1,50421.21,27483.05,17,F,teacher,east
30.5,84799.64,32524.83,15,M,engineer,north
10.8,69346.31,19118.91,21,M,manager,west
19.2,63597.87,35892.72,20,F,engineer,east
42.6,67294.65,28820.34,20,M,student,west
42.9,45023.39,1575.22,17,M,engineer,west
39.3,84348.85,27996.72,10,F,manager,north
25.3,89870.56,20939.71,17,M,teacher,north
34.5,65893.7,30371.8,18,M,engineer,south
35.0,83856.05,34442.15,18,M,student,west
23.4,51462.78,26951.62,18,M,manager,west
50.0,48043.3,41652.52,16,M,teacher,west
43.8,60613.87,23212.93,13,M,engineer,east
32.8,66524.12,31248.18,14,F,manager,south
35.3,54090.2,33049.43,9,M,manager,north
37.1,68066.52,24026.54,16,M,manager,north
14.6,64595.84,32787.74,18,M,doctor,east
32.5,45025.4,19053.27,17,F,engineer,west
28.2,67781.9,20774.32,18,M,student,south
25.0,72952.92,11875.11,13,F,manager,west
32.2,62572.04,27414.09,19,F,doctor,south
53.0,77289.72,28252.52,19,F,doctor,south
41.4,41738.94,36792.63,20,F,doctor,east
29.3,67019.26,32911.4,17,F,manager,south
40.7,42445.79,22152.04,11,M,manager,west
49.0,43288.78,13218.2,16,M,student,south
44.2,50536.04,29328.5,11,M,doctor,south
35.6,45869.1,36107.53,10,M,doctor,west
28.5,51780.06,32551.85,11,F,student,west
42.0,56787.75,35844.78,16,F,engineer,east
38.9,72557.32,22881.1,16,F,teacher,south
44.0,55182.61,20333.81,14,F,doctor,north
41.4,36215.61,17630.99,15,F,student,north
45.5,77101.02,24441.04,15,F,engineer,north
29.6,47443.65,24214.09,18,M,engineer,west
48.2,59119.19,27066.78,20,M,engineer,north
37.0,66698.05,23707.03,21,M,teacher,south
55.8,62994.16,23663.72,17,M,engineer,east
28.1,76412.69,17233.06,15,F,doctor,west
52.4,67185.05,34416.19,16,F,student,north
37.0,47080.36,25765.18,16,F,doctor,south
28.5,92678.43,23255.56,14,M,engineer,south
30.2,62915.0,17525.71,10,M,student,south
31.8,57789.9,11680.87,20,M,doctor,south
39.2,74458.88,38079.64,18,M,engineer,east
40.2,63741.76,30546.39,14,M,teacher,north
29.3,65988.42,8760.82,10,M,manager,south
34.8,97382.76,32631.42,16,F,manager,north
56.4,55873.18,34224.81,15,M,doctor,west
52.3,55233.59,26243.76,11,M,engineer,east
39.4,61748.68,40981.11,17,M,manager,west
35.4,76072.74,27167.2,15,F,teacher,north
36.2,37401.99,10831.76,16,M,manager,west
41.1,30516.66,28651.69,22,M,doctor,south
24.8,51193.27,27448.97,11,F,engineer,north
32.4,35491.16,18967.03,10,M,engineer,east
18.3,53627.53,30735.59,16,M,engineer,east
39.0,67537.5,8323.35,16,F,engineer,west
41.5,46638.77,34905.67,16,F,engineer,east
30.2,38597.6,16218.78,16,M,doctor,north
50.7,61040.06,15150.54,18,F,doctor,south
22.7,72938.15,23861.75,15,F,doctor,south
20.4,34575.4,29329.73,13,M,doctor,north
37.2,72303.49,26639.24,9,F,manager,east
45.5,72259.59,17573.41,19,F,student,east
51.8,74311.28,19939.11,13,M,engineer,west
30.4,78277.2,13669.58,9,F,doctor,east
45.8,93030.21,22753.2,20,M,engineer,east
34.6,54658.62,35750.21,17,F,engineer,north
33.3,61643.57,24957.37,15,F,manager,north
43.8,53753.42,33594.14,18,M,teacher,west
41.5,60029.65,39554.01,12,F,manager,west
19.2,82993.1,19119.81,20,F,teacher,south
49.8,39824.78,23134.27,12,F,engineer,west
48.8,47084.25,46711.93,20,F,student,east
28.7,80657.71,39443.43,23,F,engineer,west
39.0,75300.55,8275.95,17,M,engineer,north
39.9,54553.03,28871.48,18,F,engineer,east
37.6,72816.03,25005.6,15,M,student,south
29.5,65118.24,33264.53,10,F,teacher,east
28.3,82504.12,17550.21,23,F,doctor,south
34.7,61117.64,16603.92,11,M,manager,south
46.7,75384.48,18239.29,15,F,doctor,east
40.4,99630.18,19280.71,17,F,manager,north
31.3,68971.49,33153.24,13,F,teacher,east
42.7,60739.92,13187.99,8,F,student,east
6.5,70836.7,18773.86,18,M,manager,west
46.5,54520.79,7109.88,17,M,teacher,south
17.6,95819.52,35071.18,17,F,teacher,north
31.4,62701.07,37710.3,11,M,student,south
23.8,55906.0,21729.27,17,M,manager,north
22.1,47464.66,22020.51,22,F,doctor,east
46.6,76458.3,29532.22,12,F,manager,north
30.3,73007.81,39744.82,15,M,doctor,south
38.5,52539.68,29086.11,13,M,engineer,north
34.5,68646.77,18024.58,21,M,teacher,north
39.8,37371.66,8811.77,18,M,doctor,west
35.8,62774.56,13848.74,21,M,engineer,west
22.2,66791.35,25732.19,15,M,teacher,east
45.0,85609.95,18446.72,18,F,manager,north
30.1,48437.72,26949.68,20,F,engineer,west
19.4,40824.71,19470.76,18,M,engineer,west
30.7,46568.58,14418.54,12,F,manager,west
50.0,39951.47,13229.68,14,F,doctor,east
43.5,80049.86,40623.55,15,M,engineer,north
31.5,83229.59,33889.88,11,M,manager,north
31.5,64803.25,42305.18,14,M,manager,west
31.8,78319.42,30399.51,17,F,teacher,west
55.8,62009.38,20700.09,15,M,teacher,south
38.8,58573.33,38233.41,13,F,engineer,south
39.3,55004.44,24669.32,12,F,manager,east
45.3,55344.14,27208.42,14,M,doctor,west
