age,income,account_balance,transaction_count,gender,occupation,region,timestamp
38.6,74520.3,28624.8,12,F,teacher,north,2026-05-25 04:37:58.416996
57.6,27208.34,25089.74,11,F,engineer,east,2026-05-25 04:37:58.416996
23.2,52759.07,33815.66,12,F,teacher,north,2026-05-25 04:37:58.416996
69.3,75749.52,13089.5,10,M,manager,south,2026-05-25 04:37:58.416996
44.4,26936.15,16406.48,6,F,teacher,south,2026-05-25 04:37:58.416996
32.2,47169.72,10439.76,12,M,engineer,west,2026-05-25 04:37:58.416996
46.2,54995.87,22108.14,13,F,engineer,east,2026-05-25 04:37:58.416996
55.3,74213.98,20560.69,15,F,teacher,east,2026-05-25 04:37:58.416996
32.1,64804.41,32277.46,14,F,manager,south,2026-05-25 04:37:58.416996
33.8,68482.63,26641.74,11,F,teacher,south,2026-05-25 04:37:58.416996
45.0,65844.28,30273.01,17,M,teacher,south,2026-05-25 04:37:58.416996
47.6,48283.63,19634.45,11,M,student,north,2026-05-25 04:37:58.416996
39.6,84581.33,26868.09,14,F,doctor,west,2026-05-25 04:37:58.416996
46.8,42923.63,43752.83,14,M,doctor,south,2026-05-25 04:37:58.416996
52.2,4988.61,5853.49,15,F,teacher,north,2026-05-25 04:37:58.416996
44.1,22590.26,-69.13,11,M,doctor,west,2026-05-25 04:37:58.416996
33.7,52895.96,29642.96,16,F,student,west,2026-05-25 04:37:58.416996
41.7,49032.19,11817.49,15,F,teacher,east,2026-05-25 04:37:58.416996
63.1,45345.44,5419.22,14,M,student,south,2026-05-25 04:37:58.416996
46.0,57703.68,28406.89,16,F,engineer,south,2026-05-25 04:37:58.416996
56.9,76607.7,9947.49,10,M,engineer,south,2026-05-25 04:37:58.416996
35.8,63172.51,40468.67,15,F,manager,east,2026-05-25 04:37:58.416996
45.2,66673.9,23877.64,7,F,teacher,south,2026-05-25 04:37:58.416996
51.5,35563.82,19568.73,10,F,teacher,north,2026-05-25 04:37:58.416996
60.0,45649.91,12141.03,15,M,manager,north,2026-05-25 04:37:58.416996
56.7,67606.4,24582.26,9,M,doctor,east,2026-05-25 04:37:58.416996
28.6,56944.22,2908.94,6,F,engineer,south,2026-05-25 04:37:58.416996
55.8,63587.12,-7619.48,12,M,teacher,north,2026-05-25 04:37:58.416996
62.2,66047.03,3350.15,10,M,engineer,east,2026-05-25 04:37:58.416996
35.1,57991.42,35646.28,17,M,student,south,2026-05-25 04:37:58.416996
31.3,83474.31,10910.33,6,M,manager,north,2026-05-25 04:37:58.416996
41.7,45432.35,4785.97,10,F,student,north,2026-05-25 04:37:58.416996
44.2,40256.35,20934.38,10,M,student,east,2026-05-26 04:37:58.416996
37.8,23230.56,48696.25,8,F,teacher,west,2026-05-26 04:37:58.416996
27.8,68474.86,35102.74,14,M,student,west,2026-05-26 04:37:58.416996
59.7,44739.02,12394.66,13,M,manager,east,2026-05-26 04:37:58.416996
31.7,77788.11,12178.43,14,M,doctor,west,2026-05-26 04:37:58.416996
35.9,59463.14,12448.54,10,M,teacher,north,2026-05-26 04:37:58.416996
43.3,48901.01,11076.82,15,M,manager,east,2026-05-26 04:37:58.416996
24.3,36016.52,28525.52,11,F,doctor,east,2026-05-26 04:37:58.416996
23.4,70237.21,17968.62,13,M,manager,north,2026-05-26 04:37:58.416996
36.8,54030.03,8642.32,15,F,teacher,south,2026-05-26 04:37:58.416996
51.9,59820.44,5964.79,7,F,manager,west,2026-05-26 04:37:58.416996
44.3,65879.94,49612.4,19,F,engineer,east,2026-05-26 04:37:58.416996
17.3,59783.55,30864.95,14,F,manager,north,2026-05-26 04:37:58.416996
58.7,39703.27,11726.92,13,F,manager,east,2026-05-26 04:37:58.416996
51.6,64382.82,36548.31,10,F,doctor,east,2026-05-26 04:37:58.416996
44.3,69763.61,8171.33,15,F,teacher,west,2026-05-26 04:37:58.416996
44.0,61484.12,20354.67,15,F,doctor,east,2026-05-26 04:37:58.416996
50.1,66382.27,19041.23,12,M,engineer,east,2026-05-26 04:37:58.416996
69.9,68059.8,24187.91,11,M,teacher,west,2026-05-26 04:37:58.416996
52.6,47870.87,10694.77,13,M,teacher,east,2026-05-26 04:37:58.416996
45.6,47195.97,23541.89,9,M,manager,west,2026-05-26 04:37:58.416996
27.3,95082.17,1019.44,13,M,engineer,south,2026-05-26 04:37:58.416996
44.0,78863.68,17479.22,12,F,engineer,east,2026-05-26 04:37:58.416996
51.3,54132.29,38022.77,11,F,manager,east,2026-05-26 04:37:58.416996
40.6,67290.92,34304.23,8,F,manager,east,2026-05-26 04:37:58.416996
35.7,38121.67,13647.83,13,M,engineer,south,2026-05-26 04:37:58.416996
48.6,44220.14,3688.77,14,F,engineer,west,2026-05-26 04:37:58.416996
30.1,32555.63,-4197.74,10,M,engineer,south,2026-05-26 04:37:58.416996
52.4,60141.9,29409.65,16,M,student,north,2026-05-26 04:37:58.416996
36.8,60352.57,25340.67,16,M,manager,east,2026-05-26 04:37:58.416996
16.5,74508.87,26628.08,17,F,student,east,2026-05-26 04:37:58.416996
36.5,51183.39,42287.23,11,M,manager,south,2026-05-26 04:37:58.416996
41.3,74198.58,23834.73,6,F,student,west,2026-05-26 04:37:58.416996
48.6,66752.44,24736.99,18,F,teacher,south,2026-05-26 04:37:58.416996
47.2,99266.16,5231.44,11,F,doctor,north,2026-05-26 04:37:58.416996
26.5,85008.09,41487.24,15,F,manager,north,2026-05-26 04:37:58.416996
43.5,81858.82,20032.51,10,M,engineer,west,2026-05-26 04:37:58.416996
35.6,70042.29,12197.49,12,M,engineer,south,2026-05-26 04:37:58.416996
37.7,38903.94,24494.28,15,F,engineer,south,2026-05-26 04:37:58.416996
30.0,60270.29,46003.74,17,M,doctor,east,2026-05-26 04:37:58.416996
41.4,95455.99,47622.39,12,M,teacher,south,2026-05-26 04:37:58.416996
79.6,64125.19,10355.21,8,F,doctor,west,2026-05-26 04:37:58.416996
64.3,40207.99,36104.46,19,F,manager,west,2026-05-26 04:37:58.416996
30.0,61047.45,26028.78,13,F,manager,south,2026-05-26 04:37:58.416996
42.8,37187.11,33851.11,15,F,student,east,2026-05-26 04:37:58.416996
38.2,39588.5,25320.6,14,M,doctor,south,2026-05-26 04:37:58.416996
43.7,62432.19,29378.62,16,M,teacher,south,2026-05-26 04:37:58.416996
53.0,68311.83,37855.66,14,M,teacher,south,2026-05-26 04:37:58.416996
40.4,40637.4,1009.96,14,M,teacher,east,2026-05-26 04:37:58.416996
33.5,44927.98,26324.49,12,F,teacher,east,2026-05-26 04:37:58.416996
55.9,29325.25,7965.85,15,F,teacher,east,2026-05-26 04:37:58.416996
27.2,52672.71,16436.81,18,M,engineer,north,2026-05-26 04:37:58.416996
44.3,19971.51,22011.66,13,M,manager,south,2026-05-26 04:37:58.416996
24.2,49615.39,9906.02,11,F,doctor,west,2026-05-26 04:37:58.416996
29.7,56432.39,15023.35,7,F,teacher,north,2026-05-26 04:37:58.416996
50.9,23395.79,5191.4,8,F,engineer,east,2026-05-26 04:37:58.416996
33.8,36869.36,14880.64,10,M,engineer,east,2026-05-26 04:37:58.416996
19.5,53918.35,28142.22,17,F,doctor,south,2026-05-26 04:37:58.416996
33.3,51461.61,32385.43,9,F,engineer,west,2026-05-26 04:37:58.416996
32.0,52293.47,12767.45,8,M,manager,east,2026-05-26 04:37:58.416996
26.9,60184.23,37933.5,11,M,student,east,2026-05-26 04:37:58.416996
48.6,24909.71,28928.61,12,F,doctor,north,2026-05-26 04:37:58.416996
23.4,67755.88,39200.67,7,F,manager,east,2026-05-26 04:37:58.416996
34.9,49262.91,750.67,15,M,teacher,west,2026-05-26 04:37:58.416996
43.6,44268.45,25735.01,13,M,manager,east,2026-05-26 04:37:58.416996
37.9,21432.6,29334.56,14,F,manager,east,2026-05-26 04:37:58.416996
37.1,50183.61,1377.71,18,M,manager,east,2026-05-26 04:37:58.416996
33.3,64216.54,50970.97,17,F,manager,west,2026-05-26 04:37:58.416996
27.4,57548.3,14361.25,7,M,manager,north,2026-05-26 04:37:58.416996
34.4,58074.63,28526.3,6,F,doctor,east,2026-05-26 04:37:58.416996
49.9,48897.21,33120.93,12,M,teacher,east,2026-05-26 04:37:58.416996
36.8,53910.13,23214.19,13,F,teacher,east,2026-05-26 04:37:58.416996
44.0,35065.7,38629.94,11,M,teacher,south,2026-05-26 04:37:58.416996
55.4,54914.21,45942.56,10,M,teacher,west,2026-05-26 04:37:58.416996
49.2,46160.17,8684.66,5,F,engineer,west,2026-05-26 04:37:58.416996
26.7,34753.61,23393.75,12,F,manager,east,2026-05-26 04:37:58.416996
47.4,68584.95,32988.12,7,M,student,east,2026-05-26 04:37:58.416996
54.6,26650.0,2403.54,17,M,student,south,2026-05-26 04:37:58.416996
35.0,64437.14,34771.28,15,F,doctor,south,2026-05-26 04:37:58.416996
23.0,65568.67,42478.43,12,M,engineer,east,2026-05-26 04:37:58.416996
36.7,45509.7,37406.64,11,M,student,east,2026-05-26 04:37:58.416996
44.3,73547.36,27261.34,12,M,manager,north,2026-05-26 04:37:58.416996
49.1,45129.88,40473.52,7,F,teacher,north,2026-05-26 04:37:58.416996
35.8,43999.19,26289.42,16,F,manager,north,2026-05-26 04:37:58.416996
17.6,33393.61,6164.6,10,M,teacher,east,2026-05-26 04:37:58.416996
26.7,54848.02,15737.27,7,M,student,south,2026-05-26 04:37:58.416996
46.3,37744.16,18932.51,12,M,engineer,north,2026-05-26 04:37:58.416996
65.9,40750.37,21232.6,11,F,manager,south,2026-05-26 04:37:58.416996
41.7,53823.26,20869.24,15,F,manager,west,2026-05-26 04:37:58.416996
57.8,54576.87,17941.0,7,M,engineer,south,2026-05-26 04:37:58.416996
29.3,77606.81,24626.12,16,F,doctor,east,2026-05-26 04:37:58.416996
34.2,71758.59,40050.84,17,M,manager,south,2026-05-26 04:37:58.416996
13.9,64917.86,24569.35,8,M,engineer,east,2026-05-26 04:37:58.416996
46.4,52362.11,29544.6,10,F,doctor,east,2026-05-26 04:37:58.416996
31.3,47727.71,-4327.06,14,M,teacher,south,2026-05-26 04:37:58.416996
49.2,54521.33,23511.73,14,F,manager,north,2026-05-26 04:37:58.416996
36.0,44986.92,35042.02,13,M,doctor,east,2026-05-26 04:37:58.416996
66.3,42383.26,36962.2,10,M,manager,south,2026-05-26 04:37:58.416996
63.5,53581.72,35741.23,7,M,engineer,north,2026-05-26 04:37:58.416996
14.4,39189.1,25640.94,16,M,engineer,west,2026-05-26 04:37:58.416996
49.1,40295.34,26967.22,9,F,doctor,east,2026-05-27 04:37:58.416996
33.1,72187.73,13927.35,15,F,engineer,south,2026-05-27 04:37:58.416996
49.8,30165.78,32140.22,10,M,teacher,east,2026-05-27 04:37:58.416996
25.9,36284.0,13991.27,10,M,manager,west,2026-05-27 04:37:58.416996
59.3,77918.93,30170.73,8,M,manager,south,2026-05-27 04:37:58.416996
54.4,47941.49,22498.16,14,M,engineer,west,2026-05-27 04:37:58.416996
25.0,79768.47,22179.3,10,F,manager,east,2026-05-27 04:37:58.416996
39.8,33987.43,34014.9,19,M,teacher,east,2026-05-27 04:37:58.416996
43.9,56328.08,28734.48,13,F,manager,west,2026-05-27 04:37:58.416996
50.6,68892.89,25391.17,13,F,engineer,south,2026-05-27 04:37:58.416996
41.9,38692.51,16027.28,10,F,doctor,south,2026-05-27 04:37:58.416996
51.4,85137.99,41227.76,10,M,manager,south,2026-05-27 04:37:58.416996
41.2,47973.7,25995.56,10,M,engineer,east,2026-05-27 04:37:58.416996
49.3,64163.62,30968.65,13,M,manager,south,2026-05-27 04:37:58.416996
25.6,42795.02,22971.37,11,M,teacher,north,2026-05-27 04:37:58.416996
41.7,81849.05,13675.21,11,F,manager,east,2026-05-27 04:37:58.416996
55.8,60460.47,26259.35,8,M,student,south,2026-05-27 04:37:58.416996
58.9,92751.04,14850.81,10,M,engineer,north,2026-05-27 04:37:58.416996
44.1,76223.3,27253.33,11,M,manager,north,2026-05-27 04:37:58.416996
40.8,70066.59,-17183.62,13,F,engineer,west,2026-05-27 04:37:58.416996
58.4,37807.89,17190.23,15,F,engineer,west,2026-05-27 04:37:58.416996
40.8,56509.37,21827.82,15,M,manager,east,2026-05-27 04:37:58.416996
55.7,49299.81,10546.86,13,M,engineer,south,2026-05-27 04:37:58.416996
40.7,55472.09,26365.39,14,F,teacher,south,2026-05-27 04:37:58.416996
42.5,57658.97,16933.31,12,F,manager,north,2026-05-27 04:37:58.416996
28.7,38787.45,21929.08,15,M,teacher,west,2026-05-27 04:37:58.416996
27.0,52181.88,15381.69,10,M,manager,east,2026-05-27 04:37:58.416996
53.7,53265.0,33662.93,10,F,manager,north,2026-05-27 04:37:58.416996
62.7,36815.89,28551.66,13,M,student,south,2026-05-27 04:37:58.416996
43.3,69407.51,25574.87,22,F,doctor,east,2026-05-27 04:37:58.416996
40.0,59004.73,22743.89,13,M,teacher,east,2026-05-27 04:37:58.416996
54.3,69638.56,52367.59,12,M,doctor,west,2026-05-27 04:37:58.416996
46.0,63769.93,20111.08,19,M,teacher,north,2026-05-27 04:37:58.416996
13.2,24154.74,13637.36,10,M,engineer,west,2026-05-27 04:37:58.416996
53.9,40000.51,7923.27,13,F,doctor,north,2026-05-27 04:37:58.416996
26.0,84757.8,32864.26,8,F,engineer,south,2026-05-27 04:37:58.416996
41.9,69131.6,41574.63,11,F,manager,north,2026-05-27 04:37:58.416996
36.7,25810.49,11823.33,13,M,manager,north,2026-05-27 04:37:58.416996
34.3,63460.2,18581.24,10,M,student,north,2026-05-27 04:37:58.416996
42.6,40025.53,17686.84,10,M,student,north,2026-05-27 04:37:58.416996
52.7,17263.19,20510.84,11,M,engineer,west,2026-05-27 04:37:58.416996
42.4,84829.76,786.73,15,M,engineer,south,2026-05-27 04:37:58.416996
58.9,56355.86,31680.71,13,F,engineer,south,2026-05-27 04:37:58.416996
60.4,58905.61,36282.93,8,M,doctor,south,2026-05-27 04:37:58.416996
60.3,32378.12,-854.65,15,M,engineer,west,2026-05-27 04:37:58.416996
41.3,34243.53,43095.22,10,M,student,south,2026-05-27 04:37:58.416996
36.3,26350.53,41410.46,11,M,engineer,south,2026-05-27 04:37:58.416996
41.6,80505.57,-14838.21,17,M,teacher,west,2026-05-27 04:37:58.416996
55.5,25420.08,-4079.82,5,F,student,east,2026-05-27 04:37:58.416996
54.8,84102.13,20404.84,11,F,student,south,2026-05-27 04:37:58.416996
10.9,37238.25,37792.48,6,F,teacher,south,2026-05-27 04:37:58.416996
45.7,32898.17,25477.25,9,M,teacher,north,2026-05-27 04:37:58.416996
13.6,54003.3,22256.61,14,F,manager,east,2026-05-27 04:37:58.416996
41.8,42684.23,28883.94,16,M,teacher,east,2026-05-27 04:37:58.416996
35.7,56751.32,12302.87,7,M,teacher,south,2026-05-27 04:37:58.416996
32.0,39211.18,37328.32,15,F,manager,west,2026-05-27 04:37:58.416996
52.2,49357.31,20756.6,9,M,doctor,south,2026-05-27 04:37:58.416996
34.2,41348.92,2403.66,14,F,teacher,south,2026-05-27 04:37:58.416996
41.9,70502.06,12454.27,15,F,engineer,south,2026-05-27 04:37:58.416996
30.8,64227.21,26428.1,10,M,engineer,south,2026-05-27 04:37:58.416996
42.9,59458.95,18523.85,17,M,doctor,south,2026-05-27 04:37:58.416996
53.5,73963.85,17280.83,14,F,manager,west,2026-05-27 04:37:58.416996
31.5,59737.23,24435.19,14,F,manager,south,2026-05-27 04:37:58.416996
49.7,58218.39,26303.49,10,F,student,east,2026-05-27 04:37:58.416996
42.7,52840.83,7235.43,8,M,manager,south,2026-05-27 04:37:58.416996
42.6,42107.53,36681.9,15,F,engineer,north,2026-05-27 04:37:58.416996
37.8,42147.24,20426.54,15,F,manager,east,2026-05-27 04:37:58.416996
51.3,57648.18,27036.24,11,M,manager,east,2026-05-27 04:37:58.416996
50.1,73322.32,23168.58,7,M,manager,north,2026-05-27 04:37:58.416996
40.4,65266.55,17078.6,11,F,manager,west,2026-05-27 04:37:58.416996
44.4,65163.13,32939.72,12,F,teacher,east,2026-05-27 04:37:58.416996
50.9,35089.19,22974.03,9,F,teacher,south,2026-05-27 04:37:58.416996
48.5,64410.97,22879.81,18,F,doctor,east,2026-05-27 04:37:58.416996
38.3,47814.27,-7864.32,13,F,teacher,north,2026-05-27 04:37:58.416996
56.0,58163.26,31839.42,14,M,teacher,south,2026-05-27 04:37:58.416996
52.4,64936.27,19953.6,7,M,engineer,east,2026-05-27 04:37:58.416996
67.3,34188.27,31059.19,8,M,student,east,2026-05-27 04:37:58.416996
23.2,57833.27,41739.54,9,M,teacher,south,2026-05-27 04:37:58.416996
50.4,59252.72,31880.4,17,M,manager,west,2026-05-28 04:37:58.416996
55.8,72975.43,22649.82,9,M,student,east,2026-05-28 04:37:58.416996
54.1,45696.24,18562.87,10,F,student,east,2026-05-28 04:37:58.416996
39.0,53898.14,52308.68,11,F,manager,west,2026-05-28 04:37:58.416996
25.6,58059.36,27800.62,13,F,doctor,west,2026-05-28 04:37:58.416996
60.5,45697.85,24515.56,12,M,teacher,south,2026-05-28 04:37:58.416996
36.2,45369.14,19804.72,17,F,student,east,2026-05-28 04:37:58.416996
38.5,44674.43,11241.32,14,M,teacher,west,2026-05-28 04:37:58.416996
66.8,52700.99,-1408.24,17,F,engineer,east,2026-05-28 04:37:58.416996
26.7,86447.57,40254.12,16,F,teacher,east,2026-05-28 04:37:58.416996
51.8,53342.64,12647.4,11,M,teacher,north,2026-05-28 04:37:58.416996
33.0,63775.72,19716.21,11,M,manager,west,2026-05-28 04:37:58.416996
32.7,55568.67,20727.3,10,F,engineer,east,2026-05-28 04:37:58.416996
44.0,49464.52,39197.3,8,M,teacher,west,2026-05-28 04:37:58.416996
50.1,54564.44,12804.5,11,F,engineer,east,2026-05-28 04:37:58.416996
53.4,68848.22,25088.19,8,M,manager,west,2026-05-28 04:37:58.416996
55.0,54037.59,28145.96,12,F,manager,north,2026-05-28 04:37:58.416996
33.5,52103.18,5386.57,13,M,teacher,west,2026-05-28 04:37:58.416996
28.3,50774.08,4258.43,16,M,teacher,west,2026-05-28 04:37:58.416996
37.9,37117.36,13419.77,15,M,engineer,west,2026-05-28 04:37:58.416996
46.2,73721.62,24924.04,13,M,teacher,east,2026-05-28 04:37:58.416996
39.5,46955.15,23397.88,7,M,student,west,2026-05-28 04:37:58.416996
-1.6,81449.37,20571.01,7,F,engineer,north,2026-05-28 04:37:58.416996
20.1,59404.71,29828.63,9,F,manager,north,2026-05-28 04:37:58.416996
39.1,80305.94,11718.45,10,F,engineer,west,2026-05-28 04:37:58.416996
52.3,51401.03,19953.46,13,F,teacher,east,2026-05-28 04:37:58.416996
31.1,41802.8,20637.49,12,F,manager,north,2026-05-28 04:37:58.416996
50.8,73778.1,12042.55,17,F,teacher,south,2026-05-28 04:37:58.416996
24.0,44901.74,49620.34,17,F,manager,east,2026-05-28 04:37:58.416996
45.1,78139.66,-3925.26,13,F,engineer,east,2026-05-28 04:37:58.416996
45.2,65416.85,36888.17,9,M,manager,north,2026-05-28 04:37:58.416996
47.6,81360.33,31600.87,9,F,manager,south,2026-05-28 04:37:58.416996
29.9,37423.51,31699.45,11,F,manager,west,2026-05-28 04:37:58.416996
23.4,72217.2,23150.18,13,M,teacher,west,2026-05-28 04:37:58.416996
50.7,41630.55,38002.94,4,M,student,east,2026-05-28 04:37:58.416996
23.7,11864.35,16619.68,12,F,doctor,east,2026-05-28 04:37:58.416996
32.7,71126.5,26709.27,13,F,manager,south,2026-05-28 04:37:58.416996
58.7,54884.77,22878.41,12,F,engineer,east,2026-05-28 04:37:58.416996
44.0,72323.45,19212.27,11,M,engineer,north,2026-05-28 04:37:58.416996
46.4,56656.23,23462.22,11,F,manager,south,2026-05-28 04:37:58.416996
49.5,55386.55,10614.89,10,F,manager,east,2026-05-28 04:37:58.416996
49.1,81958.66,14031.61,12,F,manager,south,2026-05-28 04:37:58.416996
41.7,57129.28,40963.77,12,F,engineer,south,2026-05-28 04:37:58.416996
31.2,46441.0,56579.17,10,F,teacher,west,2026-05-28 04:37:58.416996
74.2,53409.25,28239.46,10,F,teacher,north,2026-05-28 04:37:58.416996
38.5,57837.49,32002.7,15,F,engineer,south,2026-05-28 04:37:58.416996
46.0,3796.24,25024.38,16,F,engineer,east,2026-05-28 04:37:58.416996
47.3,63839.89,27460.65,15,M,student,south,2026-05-28 04:37:58.416996
35.6,79460.28,28525.5,14,F,engineer,east,2026-05-28 04:37:58.416996
36.9,54118.2,34425.14,16,F,engineer,south,2026-05-28 04:37:58.416996
59.9,47426.36,40443.4,12,M,manager,east,2026-05-28 04:37:58.416996
33.1,61979.82,11387.03,11,F,manager,west,2026-05-28 04:37:58.416996
46.9,86383.85,55933.58,11,F,manager,east,2026-05-28 04:37:58.416996
52.8,63445.51,23659.23,7,M,manager,north,2026-05-28 04:37:58.416996
39.4,58858.73,23663.15,6,F,engineer,east,2026-05-28 04:37:58.416996
40.9,47969.57,17045.09,14,M,doctor,south,2026-05-28 04:37:58.416996
53.5,35749.06,17091.02,15,F,engineer,east,2026-05-28 04:37:58.416996
40.4,55421.34,29396.45,15,F,teacher,east,2026-05-28 04:37:58.416996
17.1,55748.38,29645.88,11,F,student,west,2026-05-28 04:37:58.416996
60.0,20222.25,28782.68,11,M,manager,east,2026-05-28 04:37:58.416996
30.3,41917.89,16541.97,10,M,manager,south,2026-05-28 04:37:58.416996
44.6,75859.5,-10414.2,14,F,engineer,east,2026-05-28 04:37:58.416996
26.2,50354.75,453.6,13,M,teacher,east,2026-05-28 04:37:58.416996
35.9,10795.14,22159.45,15,F,doctor,west,2026-05-28 04:37:58.416996
36.8,83821.16,26030.58,11,M,engineer,south,2026-05-28 04:37:58.416996
44.1,38952.84,16963.65,10,F,manager,west,2026-05-28 04:37:58.416996
31.5,46535.19,13685.17,14,M,engineer,south,2026-05-28 04:37:58.416996
65.8,74120.57,25560.32,18,M,manager,east,2026-05-28 04:37:58.416996
42.3,41642.68,20708.42,12,M,doctor,south,2026-05-28 04:37:58.416996
52.6,19540.71,16282.09,11,F,manager,east,2026-05-28 04:37:58.416996
41.9,58916.18,2613.93,12,M,teacher,east,2026-05-28 04:37:58.416996
54.0,69343.16,11872.78,12,F,teacher,east,2026-05-28 04:37:58.416996
16.8,46556.01,33191.11,17,F,manager,east,2026-05-28 04:37:58.416996
33.5,52788.81,10448.41,11,F,engineer,east,2026-05-28 04:37:58.416996
35.7,33763.67,29963.85,7,F,manager,east,2026-05-28 04:37:58.416996
35.6,37081.66,38636.85,18,M,engineer,east,2026-05-28 04:37:58.416996
48.2,49209.81,12507.25,22,F,student,west,2026-05-28 04:37:58.416996
49.0,66675.02,16664.15,13,M,manager,south,2026-05-28 04:37:58.416996
41.1,56759.95,33848.2,14,F,manager,south,2026-05-29 04:37:58.416996
41.4,73360.89,36793.98,11,F,teacher,west,2026-05-29 04:37:58.416996
71.3,84765.0,14262.46,14,M,engineer,west,2026-05-29 04:37:58.416996
45.9,70958.3,2544.07,9,M,engineer,east,2026-05-29 04:37:58.416996
15.3,26380.66,37058.52,10,M,teacher,north,2026-05-29 04:37:58.416996
51.2,49892.0,29006.29,11,F,engineer,west,2026-05-29 04:37:58.416996
48.7,70785.92,26807.56,12,M,engineer,east,2026-05-29 04:37:58.416996
55.9,52848.19,32987.11,11,F,engineer,west,2026-05-29 04:37:58.416996
49.2,25851.86,7778.7,14,M,teacher,north,2026-05-29 04:37:58.416996
31.1,45064.38,26694.39,14,F,manager,north,2026-05-29 04:37:58.416996
52.7,14095.87,18576.8,7,M,engineer,east,2026-05-29 04:37:58.416996
43.2,50005.08,29233.07,8,M,student,west,2026-05-29 04:37:58.416996
54.6,42671.42,31588.46,11,F,teacher,west,2026-05-29 04:37:58.416996
60.6,48508.37,33718.64,12,F,teacher,south,2026-05-29 04:37:58.416996
40.5,76266.55,29182.73,6,M,engineer,north,2026-05-29 04:37:58.416996
52.5,31034.78,25008.2,17,F,manager,north,2026-05-29 04:37:58.416996
54.4,42072.12,25409.95,13,F,engineer,west,2026-05-29 04:37:58.416996
43.9,34448.28,26401.17,13,M,engineer,south,2026-05-29 04:37:58.416996
65.5,74284.05,14508.33,10,M,engineer,west,2026-05-29 04:37:58.416996
